web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1549822899-1221","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Santhanakrishnan","Good book. First half could have been reduced by 50%","2 November 2018","First half is about why deep work is important. I think this is stretched too much. Second part is the real deal. This is about how to embrace deep work from distracted work style. Contents are awesome.","4.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1549822785-1113","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Aiswarya MK","Four Stars","11 June 2018","good book","4.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1549822866-1189","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Venkatesh","A well structured life changing book. Hats off, Cal Newport!","30 August 2016","This book will ask you to look into the REAL reality of the success of deep work and not the industry generated reality of hyperconnectedness. It gives you very specific strategies to live the deep life. Cal Newport's style and the way he has structured this book makes it a great pleasure to read too. So it is a book that clearly explains a life changing idea, gives you specific strategies to implement it and is a pleasure to read too. I really can't ask for more! This book is definitely changing my life in a significant way....","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1549822746-1083","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Susovan Roy","Very Good Book","7 November 2018","Good book to focus in this distracted world.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549822647-1027","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ashish Grewal","Genuine review;hit helpful","29 November 2018","Some books are a must and it is one of them. If you want to achieve something big this book will teach you the process to do it.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549822696-1058","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Agrapujya Dash","Book writing and words are familiar and happen in our life.","26 October 2018","Book material and paper quality is best. I cant complete the book yet but the lines and words written are superb. Thanks to Call New Port For giving us such a good advice in my life.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549822656-1042","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Azhar Ibraheem","Ol","6 December 2018","One major problem we are nowadays facing is that our distractions are so huge that we are not able to focus on a challenging task. This book provides insights on how to have an unbroken concentration on a task that demands an uninterrupted focus.","4.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549822916-1235","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rahul Ranjan","A humble suggestion","3 March 2016","I would have hoped that the author get to the point. Quicker than he did. I loved the concept of deep work and I believe it is very important in today's world. However, the author spends a lot of time convincing us that deep work is great and so on and on and on. A message that could have been encapsulated in a short and crisp manner.","3.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1549822609-974","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Raj","A timely, necessary and complete book","5 May 2017","A timely book that helped me immensely. The ideas are not really difficult to implement but our mind is so used to craving for distraction that it becomes difficult to continue in this deep work mode. And that is where the strength of the book lies in. It not only lists down the steps needed but already predicts what kind of obstructions will come up and how to handle those. Cal has really made it fool proof system if you can vow to follow it.

To those saying that it is repetitive in the first part, I believe it is really necessary to convince us in all ways possible. Because everyone knows deep work is good just like everyone knows exercise and eating balanced diet are good but no one does them. You really need to be convinced in order to make permanent lifestyle change.","5.0 out of 5 stars","",""
"1549822626-993","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sharfuddin Baba Mohammed","It's not a self help, It's a book that teaches ""THE WAY OF LIFE""","3 January 2019","This book emphasizes on a single point ""Deep Work is the most important method to become productive, When it comes to the Knowledge work which is predominant in this information age, It's also a book that discusses extensively on the ""bad  effects of email and social networking"" which are taken as tools with only benefits and no adverse effects.  People forget that a thousands of engineers comeup with ten thousands of ideas supported by billions of funding by people focussed on their own profits to make Social Networking and other Internet tools Addictive. But this addiction also weakens mind, as you stop using your brain while consuming this easily digestible information available on these sites. Brains are the most powerful machines ever, and they are being exploited by a private industry, for its own ulterior motives, the worst outcome, IT IS DUMBING US DOWN IN THIS PROCESS, According to author Deep Work is something that creates value, and is not easily replicable , Both the points don't apply to FB, G+, PUBG, etc.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549822746-1085","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Abie","Goo","2 February 2019","Great purchase.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549822626-999","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Santosh yadav","Deep Work, great insights","11 December 2017","How to handle pressures that is being created because of technology. Unitasking is the key. Focus on the core strength is highly recommended. How we do most what we are good at, rather than doing peripheral things and wasting time is explained skilfully...A good book indeed....","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549822656-1038","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Prem Sagar","Good book, but should have been shorter","4 April 2017","A good book, but it's a tad too stretched. What should have been a great 100 page book is stretched into a 250 page book making bits of it repetitive  and boring.","4.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549822848-1162","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","PRATYUSH SINGH RATHORE","Really","20 November 2018","Changed my life","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1549822896-1212","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","bragboy","Must read especially in the current times","2 November 2016","Cal Newport talks about why Deep work is important especially in the current times where distraction is omnipresent. He takes the case of Deep work, analyses why it is needed, presents valid arguments against it and counters it - written in a very engaging fashion. He also has dedicated an entire chapter on the importance of how to use the current social media especially things like Twitter, Facebook. If you want your career to advance well forward and expect the material forces shower you with wealth, this book is a must read. More than just reading, put his principles to practice.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1549822656-1034","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","John Ben","A practical one, filled with interesting insights, anecdotes","11 June 2016","An interesting read. the book holds a lot of meaning for professionals - both in the corporate realm and the academic environment. Cal Newport writes well. lot of anecdotes, some research and practical insights as well.","4.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549822767-1101","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","mukesh","A must read for millennials","8 February 2018","Very helpful book for someone who hasn't reached his full potential and is trying for it
A helpful guide for Work","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549822767-1098","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jithin Joel Jacob","Five Stars","17 January 2018","Useful and good one.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549822609-977","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Raj","Honest review","18 November 2017","This book helps u to understand why we are so much distracted and what need to be done if we want to concentrate. Avoid shallows and embrace Deep Work. He wrote about developing routine, time blocks, embrace boredom, quitting social media, avoid shallows etc. Read it if u are mentally wrecked due to distraction and looking for solution to overcome it. One star removed only because it become boring in the end. It would be nice if author hv restricted it around 150 pages.","4.0 out of 5 stars","",""
"1549822835-1134","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dr. Sagar Shah","A definitely must read","10 July 2018","A must read for anyone who wants to clear the clutter in their life!","5.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1549822730-1067","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Agnibha","Packaging issue","2 November 2018","There was adhesive lying across the border of the book. This caused a lining of gum there and about 40 pages were stuck together. Took me a while to untangle the pages.","2.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549822767-1096","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Deeptroll999","Must read for almost everyone","24 February 2018","Awesome science behind ""Deep Work""","4.0 out of 5 stars","Next page→","https://www.amazon.in/Deep-Work-Focused-Success-Distracted/product-reviews/0349413681/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
